Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
3,13,20,0,0,19.3,2.6,0,19.3,0,0
3,13,21,0,0,18.9,2.6,0,18.9,0,0
3,13,22,0,0,17.8,2.2,0,17.8,0,0
3,13,23,0,0,16.7,1.9,0,16.7,0,0
3,14,0,0,0,15.6,1.5,0,15.6,0,0
3,14,1,0,0,15.2,1,0,15.2,0,0
3,14,2,0,0,14.8,0.5,0,14.8,0,0
3,14,3,0,0,14.4,0,0,14.4,0,0
3,14,4,0,0,14.2,0.5,0,14.2,0,0
3,14,5,0,0,14.1,1,0,14.1,0,0
3,14,6,106,42,13.9,1.5,40.073,13.024,103.542,84.922
3,14,7,351,117,16.7,1.7,209.403,21.426,506.261,479.003
3,14,8,585,137,19.4,1.9,434.441,31.78,"1,065.558","1,023.248"
3,14,9,683,184,22.2,2.1,669.688,41.942,"1,605.618","1,545.4"
3,14,10,710,202,22.8,3.6,817.251,43.908,"1,954.417","1,880.872"
3,14,11,742,196,23.3,5.2,908.769,43.615,"2,180.485","2,097.565"
3,14,12,715,234,23.9,6.7,945.168,42.215,"2,284.824","2,197.38"
3,14,13,744,185,22.8,5.5,891.58,42.359,"2,152.523","2,070.794"
3,14,14,787,127,21.7,4.3,782.163,41.391,"1,891.828","1,820.776"
3,14,15,701,92,20.6,3.1,564.11,36.636,"1,380.155","1,327.815"
3,14,16,544,66,19.7,2.6,321.878,29.215,781.236,747.021
3,14,17,208,29,18.7,2,85.879,20.769,195.965,175.525
3,14,18,0,0,17.8,1.5,0,17.8,0,0
3,14,19,0,0,17.2,1.7,0,17.2,0,0
3,14,20,0,0,16.7,1.9,0,16.7,0,0
3,14,21,0,0,16.1,2.1,0,16.1,0,0
3,14,22,0,0,15.9,1.9,0,15.9,0,0
3,14,23,0,0,15.8,1.7,0,15.8,0,0
3,15,0,0,0,15.6,1.5,0,15.6,0,0
3,15,1,0,0,15.2,1,0,15.2,0,0
3,15,2,0,0,14.8,0.5,0,14.8,0,0
3,15,3,0,0,14.4,0,0,14.4,0,0
3,15,4,0,0,13.9,0.7,0,13.9,0,0
3,15,5,0,0,13.3,1.4,0,13.3,0,0
3,15,6,17,29,12.8,2.1,27.956,11.739,76.861,58.748
3,15,7,139,109,13.9,2.3,143.252,16.154,370.824,346.676
3,15,8,345,176,15,2.4,349.662,23.863,900.086,862.599
3,15,9,680,192,16.1,2.6,677.48,34.712,"1,684.861","1,621.736"
3,15,10,673,240,17.4,3.5,826.518,39.102,"2,026.024","1,949.572"
3,15,11,894,124,18.7,4.3,965.419,42.569,"2,328.788","2,239.401"
3,15,12,888,134,20,5.2,993.378,42.44,"2,398.523","2,306.01"
3,15,13,874,128,19.1,4.7,945.189,41.849,"2,287.77","2,200.197"
3,15,14,832,114,18.1,4.1,805.317,38.904,"1,972.416","1,898.146"
3,15,15,748,93,17.2,3.6,594.51,33.318,"1,478.41","1,422.708"
3,15,16,338,100,16.5,3.3,266.405,23.856,673.673,642.282
3,15,17,116,31,15.7,2.9,63.532,16.512,154.204,134.598
3,15,18,0,0,15,2.6,0,15,0,0
3,15,19,0,0,15,2.6,0,15,0,0
3,15,20,0,0,15,2.6,0,15,0,0
3,15,21,0,0,15,2.6,0,15,0,0
3,15,22,0,0,14.6,2.8,0,14.6,0,0
3,15,23,0,0,14.3,2.9,0,14.3,0,0
3,16,0,0,0,13.9,3.1,0,13.9,0,0
3,16,1,0,0,13.7,2.8,0,13.7,0,0
3,16,2,0,0,13.5,2.4,0,13.5,0,0
3,16,3,0,0,13.3,2.1,0,13.3,0,0
3,16,4,0,0,13.3,1.4,0,13.3,0,0
3,16,5,0,0,13.3,0.7,0,13.3,0,0
3,16,6,6,25,13.3,0,24.176,11.01,67.333,49.399
3,16,7,74,143,14.2,1.7,157.027,17.077,417.071,391.885
3,16,8,612,120,15.2,3.5,434.445,25.336,"1,098.128","1,054.832"
3,16,9,746,151,16.1,5.2,683.791,30.646,"1,733.523","1,668.578"
3,16,10,831,135,17,4.7,850.366,36.848,"2,107.392","2,027.566"
3,16,11,955,104,18,4.1,"1,002.934",43.217,"2,411.281","2,318.19"
3,16,12,955,102,18.9,3.6,"1,024.649",46.12,"2,427.44","2,333.613"
3,16,13,936,97,18.3,3.9,963.215,43.452,"2,312.29","2,223.635"
3,16,14,903,87,17.8,4.3,828.907,38.886,"2,030.06","1,953.443"
3,16,15,827,71,17.2,4.6,618.384,32.283,"1,544.151","1,486.138"
3,16,16,660,53,16.5,4.1,358.113,25.578,879.804,842.887
3,16,17,225,29,15.7,3.6,90.296,17.414,208.115,187.429
3,16,18,0,0,15,3.1,0,15,0,0
3,16,19,0,0,15,2.8,0,15,0,0
3,16,20,0,0,15,2.4,0,15,0,0
3,16,21,0,0,15,2.1,0,15,0,0
3,16,22,0,0,14.6,1.4,0,14.6,0,0
3,16,23,0,0,14.3,0.7,0,14.3,0,0
3,17,0,0,0,13.9,0,0,13.9,0,0
3,17,1,0,0,13.5,0.9,0,13.5,0,0
3,17,2,0,0,13.2,1.7,0,13.2,0,0
3,17,3,0,0,12.8,2.6,0,12.8,0,0
3,17,4,0,0,12.6,2.4,0,12.6,0,0
3,17,5,0,0,12.4,2.3,0,12.4,0,0
3,17,6,74,45,12.2,2.1,42.392,11.604,112.895,94.095
3,17,7,209,141,13.1,2.4,193.763,16.899,497.039,469.999
3,17,8,410,227,14.1,2.8,434.96,25.13,"1,115.178","1,071.36"
3,17,9,10,261,15,3.1,261.184,21.829,697.174,665.177
3,17,10,300,352,15.7,3.4,621.665,31.137,"1,586.501","1,526.973"
3,17,11,332,274,16.5,3.8,610.516,32.18,"1,551.539","1,493.263"
3,17,12,561,265,17.2,4.1,831.877,37.752,"2,057.019","1,979.291"
3,17,13,573,246,16.8,4.5,800.699,36.357,"1,992.874","1,917.775"
3,17,14,296,265,16.5,4.8,528.764,29.084,"1,361.609","1,309.892"
3,17,15,8,167,16.1,5.2,170.032,19.543,458.551,432.413
3,17,16,4,116,15.9,4.5,117.788,17.514,320.427,297.384
3,17,17,0,18,15.8,3.8,17.247,14.78,47.556,29.991
3,17,18,0,0,15.6,3.1,0,15.6,0,0
3,17,19,0,0,15.6,3.6,0,15.6,0,0
3,17,20,0,0,15.6,4.1,0,15.6,0,0
3,17,21,0,0,15.6,4.6,0,15.6,0,0
3,17,22,0,0,15.6,4.4,0,15.6,0,0
3,17,23,0,0,15.6,4.3,0,15.6,0,0
3,18,0,0,0,15.6,4.1,0,15.6,0,0
3,18,1,0,0,15.4,3.6,0,15.4,0,0
3,18,2,0,0,15.2,3.1,0,15.2,0,0
3,18,3,0,0,15,2.6,0,15,0,0
3,18,4,0,0,14.8,3.1,0,14.8,0,0
3,18,5,0,0,14.6,3.6,0,14.6,0,0
3,18,6,379,25,14.4,4.1,35.455,13.481,67.923,49.979
3,18,7,689,46,15.9,4.5,241.619,20.128,546.477,518.255
3,18,8,855,64,17.4,4.8,504.684,28.08,"1,250.775","1,202.696"
3,18,9,928,77,18.9,5.2,735.977,34.763,"1,826.663","1,758.16"
3,18,10,953,86,19.8,5.5,902.228,39.14,"2,210.324","2,126.123"
3,18,11,971,89,20.8,5.9,"1,006.096",41.774,"2,436.971","2,342.71"
3,18,12,973,89,21.7,6.2,"1,031.432",42.747,"2,486.604","2,390.062"
3,18,13,964,85,21.1,6.7,978.593,40.21,"2,388.517","2,296.456"
3,18,14,930,76,20.6,7.2,840.787,36.276,"2,086.302","2,007.358"
3,18,15,866,62,20,7.7,635.108,31.205,"1,594.087","1,534.286"
3,18,16,724,44,19.4,5.1,375.049,27.76,909.471,871.719
3,18,17,185,34,18.9,2.6,85.392,20.916,198.246,177.76
3,18,18,0,0,18.3,0,0,18.3,0,0
3,18,19,0,0,17.9,0.7,0,17.9,0,0
3,18,20,0,0,17.6,1.4,0,17.6,0,0
3,18,21,0,0,17.2,2.1,0,17.2,0,0
3,18,22,0,0,16.5,1.9,0,16.5,0,0
3,18,23,0,0,15.7,1.7,0,15.7,0,0
3,19,0,0,0,15,1.5,0,15,0,0
3,19,1,0,0,14.3,1.5,0,14.3,0,0
3,19,2,0,0,13.5,1.5,0,13.5,0,0
3,19,3,0,0,12.8,1.5,0,12.8,0,0
3,19,4,0,0,13,1,0,13,0,0
3,19,5,1,1,13.1,0.5,0.978,10.52,2.749,0
3,19,6,179,36,13.3,0,37.558,10.461,90.033,71.67
3,19,7,539,82,15.7,0.9,235.701,22.134,548.594,520.321
3,19,8,744,80,18.2,1.7,467.082,32.11,"1,139.14","1,094.585"
3,19,9,877,69,20.6,2.6,694.126,39.987,"1,678.805","1,615.905"
3,19,10,918,84,21,3.6,872.74,43.581,"2,090.468","2,011.35"
3,19,11,975,98,21.3,4.7,"1,021.651",45.485,"2,427.875","2,334.029"
3,19,12,961,91,21.7,5.7,"1,023.948",43.708,"2,456.444","2,361.291"
3,19,13,970,86,21.3,6,986.707,41.901,"2,387.773","2,295.745"
3,19,14,938,77,21,6.4,849.571,38.082,"2,089.333","2,010.262"
3,19,15,865,63,20.6,6.7,636.47,32.926,"1,584.474","1,525.02"
3,19,16,728,45,19.5,5.5,378.547,27.537,919.396,881.362
3,19,17,346,24,18.3,4.3,110.257,20.414,238.68,217.367
3,19,18,0,0,17.2,3.1,0,17.2,0,0
3,19,19,0,0,16.8,3.1,0,16.8,0,0
3,19,20,0,0,16.5,3.1,0,16.5,0,0
3,19,21,0,0,16.1,3.1,0,16.1,0,0
3,19,22,0,0,15,2.6,0,15,0,0
3,19,23,0,0,13.9,2,0,13.9,0,0
3,20,0,0,0,12.8,1.5,0,12.8,0,0
3,20,1,0,0,12.6,1.7,0,12.6,0,0
3,20,2,0,0,12.4,1.9,0,12.4,0,0
3,20,3,0,0,12.2,2.1,0,12.2,0,0
3,20,4,0,0,12.4,2.4,0,12.4,0,0
3,20,5,9,1,12.6,2.8,0.978,10.926,2.744,0
3,20,6,480,23,12.8,3.1,40.194,11.86,68.358,50.405
3,20,7,793,40,15.6,3.3,270.697,21.156,607.817,578.09
3,20,8,912,56,18.3,3.4,530.886,31.398,"1,295.685","1,246.149"
3,20,9,970,68,21.1,3.6,761.377,40.473,"1,837.168","1,768.257"
3,20,10,995,75,21.5,4.8,931.055,43.121,"2,235.523","2,150.232"
3,20,11,1008,78,21.8,6,"1,033.187",43.166,"2,484.942","2,388.477"
3,20,12,1007,78,22.2,7.2,"1,055.672",41.88,"2,556.445","2,456.646"
3,20,13,993,74,21.7,6.7,995.936,41.183,"2,418.986","2,325.545"
3,20,14,961,67,21.1,6.2,858.086,38.709,"2,103.641","2,023.972"
3,20,15,899,54,20.6,5.7,649.056,34.542,"1,602.706","1,542.593"
3,20,16,769,39,19.7,5.3,390.252,28.219,943.345,904.627
3,20,17,409,21,18.7,5,119.248,20.809,251.836,230.249
3,20,18,0,0,17.8,4.6,0,17.8,0,0
3,20,19,0,0,17.2,3.6,0,17.2,0,0
3,20,20,0,0,16.7,2.5,0,16.7,0,0
3,20,21,0,0,16.1,1.5,0,16.1,0,0
3,20,22,0,0,15.5,1,0,15.5,0,0
3,20,23,0,0,15,0.5,0,15,0,0
3,21,0,0,0,14.4,0,0,14.4,0,0
3,21,1,0,0,14,0.5,0,14,0,0
3,21,2,0,0,13.7,1,0,13.7,0,0
3,21,3,0,0,13.3,1.5,0,13.3,0,0
3,21,4,0,0,13.3,1.5,0,13.3,0,0
3,21,5,3,1,13.3,1.5,0.978,11.429,2.738,0
3,21,6,335,33,13.3,1.5,43.303,12.164,88.502,70.168
3,21,7,685,60,14.8,1.5,260.822,21.401,597.372,567.904
3,21,8,710,111,16.3,1.5,484.961,31.398,"1,192.199","1,145.987"
3,21,9,782,111,17.8,1.5,677.197,39.961,"1,640.311","1,578.829"
3,21,10,857,107,18.9,2.5,849.305,43.521,"2,035.469","1,958.63"
3,21,11,689,253,20,3.6,929.043,44.428,"2,220.3","2,135.668"
3,21,12,682,172,21.1,4.6,856.055,41.929,"2,072.652","1,994.275"
3,21,13,780,149,20.5,4.6,889.502,41.916,"2,152.685","2,070.948"
3,21,14,348,244,20,4.6,548.614,33.633,"1,381.716","1,329.324"
3,21,15,292,215,19.4,4.6,425.582,29.293,"1,087.72","1,044.74"
3,21,16,86,164,18.5,3.1,212.626,23.989,554.358,525.946
3,21,17,56,47,17.6,1.5,65.895,18.643,169.128,149.227
3,21,18,0,0,16.7,0,0,16.7,0,0
3,21,19,0,0,16.5,0.7,0,16.5,0,0
3,21,20,0,0,16.3,1.4,0,16.3,0,0
3,21,21,0,0,16.1,2.1,0,16.1,0,0
3,21,22,0,0,15.7,1.9,0,15.7,0,0
3,21,23,0,0,15.4,1.7,0,15.4,0,0
3,22,0,0,0,15,1.5,0,15,0,0
3,22,1,0,0,14.3,1.7,0,14.3,0,0
3,22,2,0,0,13.5,1.9,0,13.5,0,0
3,22,3,0,0,12.8,2.1,0,12.8,0,0
3,22,4,0,0,13,1.9,0,13,0,0
3,22,5,0,1,13.1,1.7,0.978,10.965,2.743,0
3,22,6,6,48,13.3,1.5,44.963,12.221,124.797,105.767
3,22,7,126,163,15.3,2,192.841,19.311,502.406,475.239
3,22,8,463,198,17.4,2.6,442.227,28.867,"1,112.812","1,069.066"
3,22,9,687,205,19.4,3.1,707.936,38.081,"1,734.065","1,669.1"
3,22,10,833,134,19.6,4.5,863.087,40.295,"2,103.193","2,023.543"
3,22,11,529,243,19.8,5.8,769.223,36.061,"1,917.993","1,845.904"
3,22,12,959,100,20,7.2,"1,036.925",38.925,"2,549.031","2,449.58"
3,22,13,719,117,20,6.3,799.6,36.348,"1,990.132","1,915.145"
3,22,14,879,76,20,5.5,803.742,37.397,"1,983.787","1,909.057"
3,22,15,878,58,20,4.6,641.616,35.575,"1,576.962","1,517.777"
3,22,16,742,41,19.1,3.9,381.641,29.004,920.374,882.312
3,22,17,409,22,18.1,3.3,119.486,20.802,252.374,230.777
3,22,18,0,0,17.2,2.6,0,17.2,0,0
3,22,19,0,0,16.7,2.6,0,16.7,0,0
3,22,20,0,0,16.1,2.6,0,16.1,0,0
3,22,21,0,0,15.6,2.6,0,15.6,0,0
3,22,22,0,0,15.2,2.8,0,15.2,0,0
3,22,23,0,0,14.8,2.9,0,14.8,0,0
3,23,0,0,0,14.4,3.1,0,14.4,0,0
3,23,1,0,0,13.9,2.1,0,13.9,0,0
3,23,2,0,0,13.3,1,0,13.3,0,0
3,23,3,0,0,12.8,0,0,12.8,0,0
3,23,4,0,0,12.8,0.9,0,12.8,0,0
3,23,5,9,1,12.8,1.7,0.978,10.966,2.743,0
3,23,6,239,34,12.8,2.6,41.416,11.825,90.364,71.995
3,23,7,659,65,14.6,3.3,262.212,19.923,610.435,580.643
3,23,8,849,73,16.5,3.9,523.353,28.825,"1,298.746","1,249.11"
3,23,9,921,88,18.3,4.6,755.033,35.79,"1,867.132","1,797.052"
3,23,10,950,97,19.2,5.1,922.847,39.894,"2,253.229","2,167.168"
3,23,11,861,167,20.2,5.7,"1,000.588",41.53,"2,427.096","2,333.285"
3,23,12,908,108,21.1,6.2,997.86,41.472,"2,421.618","2,328.057"
3,23,13,795,95,20.7,6.5,840.885,37.465,"2,081.253","2,002.519"
3,23,14,907,86,20.4,6.9,838.674,36.252,"2,082.02","2,003.254"
3,23,15,845,71,20,7.2,635.593,31.719,"1,592.885","1,533.127"
3,23,16,696,51,18.9,6,375.138,26.409,919.075,881.051
3,23,17,330,27,17.8,4.8,108.48,19.676,237.199,215.917
3,23,18,0,0,16.7,3.6,0,16.7,0,0
3,23,19,0,0,16.3,2.9,0,16.3,0,0
3,23,20,0,0,16,2.2,0,16,0,0
3,23,21,0,0,15.6,1.5,0,15.6,0,0
3,23,22,0,0,15.4,1.7,0,15.4,0,0
3,23,23,0,0,15.2,1.9,0,15.2,0,0
3,24,0,0,0,15,2.1,0,15,0,0
3,24,1,0,0,14.8,1.9,0,14.8,0,0
3,24,2,0,0,14.6,1.7,0,14.6,0,0
3,24,3,0,0,14.4,1.5,0,14.4,0,0
3,24,4,0,0,14.2,1.5,0,14.2,0,0
3,24,5,0,0,14.1,1.5,0,14.1,0,0
3,24,6,4,32,13.9,1.5,30.916,12.347,85.736,67.455
3,24,7,38,165,15,2,168.277,18.164,451.428,425.455
3,24,8,177,261,16.1,2.6,350.09,24.864,910.474,872.693
3,24,9,412,253,17.2,3.1,559.619,31.729,"1,417.463","1,363.86"
3,24,10,473,258,17.6,3.8,684.278,34.902,"1,714.173","1,649.955"
3,24,11,690,231,17.9,4.5,911.198,39.653,"2,231.55","2,146.431"
3,24,12,873,134,18.3,5.2,993.036,40.614,"2,420.5","2,326.99"
3,24,13,847,126,18.3,4.8,929.471,40.425,"2,266.614","2,179.968"
3,24,14,792,118,18.3,4.5,785.652,37.755,"1,936.424","1,863.6"
3,24,15,713,98,18.3,4.1,584.696,33.376,"1,455.679","1,400.765"
3,24,16,539,75,17.4,4.3,332.815,25.527,825.878,790.453
3,24,17,226,33,16.5,4.4,90.926,17.947,208.918,188.216
3,24,18,0,0,15.6,4.6,0,15.6,0,0
3,24,19,0,0,15.4,3.8,0,15.4,0,0
3,24,20,0,0,15.2,2.9,0,15.2,0,0
3,24,21,0,0,15,2.1,0,15,0,0
3,24,22,0,0,14.8,1.9,0,14.8,0,0
3,24,23,0,0,14.6,1.7,0,14.6,0,0
3,25,0,0,0,14.4,1.5,0,14.4,0,0
3,25,1,0,0,14.4,1.5,0,14.4,0,0
3,25,2,0,0,14.4,1.5,0,14.4,0,0
3,25,3,0,0,14.4,1.5,0,14.4,0,0
3,25,4,0,0,14.4,1.9,0,14.4,0,0
3,25,5,0,0,14.4,2.2,0,14.4,0,0
3,25,6,1,44,14.4,2.6,41.637,13.466,115.37,96.523
3,25,7,195,169,15,2.6,220.444,19.511,566.937,538.218
3,25,8,627,125,15.5,2.6,462.857,27.667,"1,163.889","1,118.564"
3,25,9,811,123,16.1,2.6,718.536,36.252,"1,774.768","1,708.26"
3,25,10,895,87,16.8,3.3,869.076,40.135,"2,119.634","2,039.294"
3,25,11,889,98,17.6,3.9,951.93,42.085,"2,302.565","2,214.34"
3,25,12,943,91,18.3,4.6,"1,016.37",42.855,"2,449.216","2,354.394"
3,25,13,953,87,18.3,4.3,980.226,43.012,"2,358.988","2,268.254"
3,25,14,925,78,18.3,3.9,846.308,40.541,"2,056.361","1,978.66"
3,25,15,857,64,18.3,3.6,636.85,35.578,"1,566.119","1,507.323"
3,25,16,498,91,17.6,3.4,331.646,26.717,821.918,786.602
3,25,17,75,38,16.8,3.3,57.76,17.636,144.508,125.094
3,25,18,0,0,16.1,3.1,0,16.1,0,0
3,25,19,0,0,15.9,2.8,0,15.9,0,0
3,25,20,0,0,15.8,2.4,0,15.8,0,0
3,25,21,0,0,15.6,2.1,0,15.6,0,0
3,25,22,0,0,15.6,2.3,0,15.6,0,0
3,25,23,0,0,15.6,2.4,0,15.6,0,0
3,26,0,0,0,15.6,2.6,0,15.6,0,0
3,26,1,0,0,15.4,2.4,0,15.4,0,0
3,26,2,0,0,15.2,2.3,0,15.2,0,0
3,26,3,0,0,15,2.1,0,15,0,0
3,26,4,0,0,15,1.4,0,15,0,0
3,26,5,0,0,15,0.7,0,15,0,0
3,26,6,4,38,15,0,36.566,12.267,101.487,82.907
3,26,7,5,96,15,1.2,93.448,15.908,255.643,233.977
3,26,8,4,196,15,2.4,190.958,18.964,516.41,488.91
3,26,9,0,271,15,3.6,263.308,20.705,706.749,674.504
3,26,10,7,308,15.4,4.6,307.254,21.721,820.806,785.52
3,26,11,3,386,15.7,5.7,384.154,22.956,"1,020.415",979.451
3,26,12,2,411,16.1,6.7,410.854,23.3,"1,089.59","1,046.553"
3,26,13,1,376,15.9,6,375.995,22.961,998.721,958.396
3,26,14,0,322,15.8,5.3,322.018,22.18,858.459,822.136
3,26,15,0,134,15.6,4.6,130.455,17.888,354.701,330.91
3,26,16,1,124,15.6,5,123.678,17.139,337.329,313.919
3,26,17,0,37,15.6,5.3,36.613,15.151,100.787,82.22
3,26,18,0,0,15.6,5.7,0,15.6,0,0
3,26,19,0,0,15.6,5.5,0,15.6,0,0
3,26,20,0,0,15.6,5.4,0,15.6,0,0
3,26,21,0,0,15.6,5.2,0,15.6,0,0
3,26,22,0,0,15.6,4.3,0,15.6,0,0
3,26,23,0,0,15.6,3.5,0,15.6,0,0
3,27,0,0,0,15.6,2.6,0,15.6,0,0
3,27,1,0,0,15.2,2.4,0,15.2,0,0
3,27,2,0,0,14.8,2.3,0,14.8,0,0
3,27,3,0,0,14.4,2.1,0,14.4,0,0
3,27,4,0,0,14.4,2.1,0,14.4,0,0
3,27,5,23,3,14.4,2.1,2.934,12.156,8.187,0
3,27,6,470,31,14.4,2.1,57.768,13.904,102.767,84.162
3,27,7,660,63,15.3,2.1,268.438,21.649,624.911,594.757
3,27,8,342,123,16.3,2.1,309.236,24.866,793.332,758.792
3,27,9,790,144,17.2,2.1,728.564,38.246,"1,782.932","1,716.111"
3,27,10,594,207,17.8,2.9,742.409,38.785,"1,824.057","1,755.654"
3,27,11,920,94,18.3,3.8,980.493,43.302,"2,356.997","2,266.352"
3,27,12,975,94,18.9,4.6,"1,053.6",44.37,"2,519.258","2,421.2"
3,27,13,955,89,19.1,4.8,986.564,42.645,"2,378.819","2,287.194"
3,27,14,927,81,19.2,5,853.009,39.111,"2,087.882","2,008.872"
3,27,15,860,66,19.4,5.2,642.31,33.988,"1,592.373","1,532.633"
3,27,16,731,48,18.7,4.5,388.98,28.096,945.278,906.504
3,27,17,389,26,17.9,3.8,118.039,20.41,252.148,230.555
3,27,18,2,1,17.2,3.1,1.169,15.712,2.911,0
3,27,19,0,0,17,2.6,0,17,0,0
3,27,20,0,0,16.9,2,0,16.9,0,0
3,27,21,0,0,16.7,1.5,0,16.7,0,0
3,27,22,0,0,15.9,1.5,0,15.9,0,0
3,27,23,0,0,15.2,1.5,0,15.2,0,0
3,28,0,0,0,14.4,1.5,0,14.4,0,0
3,28,1,0,0,14,1.5,0,14,0,0
3,28,2,0,0,13.7,1.5,0,13.7,0,0
3,28,3,0,0,13.3,1.5,0,13.3,0,0
3,28,4,0,0,13.3,1,0,13.3,0,0
3,28,5,14,4,13.3,0.5,3.913,9.912,11.024,0
3,28,6,406,38,13.3,0,60.101,11.677,116.673,97.8
3,28,7,708,65,15,0.5,287.429,24.463,660.979,629.912
3,28,8,838,87,16.6,1,543.839,35.355,"1,313.442","1,263.323"
3,28,9,902,104,18.3,1.5,769.249,43.501,"1,832.008","1,763.298"
3,28,10,937,113,18.7,3.4,938.635,43.626,"2,249.37","2,163.477"
3,28,11,950,118,19,5.3,"1,036.083",42.046,"2,506.779","2,409.302"
3,28,12,949,118,19.4,7.2,"1,055.311",39.044,"2,592.882","2,491.362"
3,28,13,931,112,19.4,6.3,990.31,39.507,"2,426.346","2,332.57"
3,28,14,894,101,19.4,5.5,848.738,38.128,"2,088.013","2,008.998"
3,28,15,820,83,19.4,4.6,638.769,35.018,"1,576.777","1,517.599"
3,28,16,514,65,18.5,4.3,311.322,26.267,769.472,735.573
3,28,17,164,39,17.6,3.9,83.588,18.949,198.555,178.063
3,28,18,0,0,16.7,3.6,0,16.7,0,0
3,28,19,0,0,16.3,3.4,0,16.3,0,0
3,28,20,0,0,16,3.3,0,16,0,0
3,28,21,0,0,15.6,3.1,0,15.6,0,0
3,28,22,0,0,15.4,3.1,0,15.4,0,0
3,28,23,0,0,15.2,3.1,0,15.2,0,0
3,29,0,0,0,15,3.1,0,15,0,0
3,29,1,0,0,14.6,3.8,0,14.6,0,0
3,29,2,0,0,14.3,4.5,0,14.3,0,0
3,29,3,0,0,13.9,5.2,0,13.9,0,0
3,29,4,0,0,13.9,4.2,0,13.9,0,0
3,29,5,2,0,13.9,3.1,0,13.9,0,0
3,29,6,31,60,13.9,2.1,57.366,13.365,155.183,135.558
3,29,7,54,180,14.8,2.4,187.655,18.504,501.234,474.095
3,29,8,172,158,15.8,2.8,250.642,21.647,659.505,628.476
3,29,9,266,234,16.7,3.1,433.096,27.521,"1,120.994","1,076.998"
3,29,10,412,303,17.2,3.8,681.195,34.063,"1,714.099","1,649.884"
3,29,11,202,425,17.8,4.5,633.16,33.051,"1,602.645","1,542.534"
3,29,12,567,273,18.3,5.2,855.4,37.036,"2,123.042","2,042.558"
3,29,13,185,337,18.1,5.5,525.547,29.705,"1,351.832","1,300.441"
3,29,14,355,306,18,5.9,622.374,30.438,"1,592.661","1,532.911"
3,29,15,139,245,17.8,6.2,350.628,24.616,919.786,881.741
3,29,16,465,118,17.2,5.9,344.088,23.583,870.442,833.786
3,29,17,96,34,16.7,5.5,59.605,17.24,146.257,126.808
3,29,18,1,0,16.1,5.2,0.094,14.696,0.109,0
3,29,19,0,0,16.1,5,0,16.1,0,0
3,29,20,0,0,16.1,4.8,0,16.1,0,0
3,29,21,0,0,16.1,4.6,0,16.1,0,0
3,29,22,0,0,15.9,4.3,0,15.9,0,0
3,29,23,0,0,15.8,3.9,0,15.8,0,0
3,30,0,0,0,15.6,3.6,0,15.6,0,0
3,30,1,0,0,15.4,3.8,0,15.4,0,0
3,30,2,0,0,15.2,3.9,0,15.2,0,0
3,30,3,0,0,15,4.1,0,15,0,0
3,30,4,0,0,15.2,4.8,0,15.2,0,0
3,30,5,0,2,15.4,5.5,1.956,13.942,5.415,0
3,30,6,0,35,15.6,6.2,33.57,14.893,92.518,74.109
3,30,7,8,96,16.1,6.2,94.493,16.684,257.208,235.509
3,30,8,10,229,16.7,6.2,225.979,20.045,607.799,578.073
3,30,9,7,325,17.2,6.2,321.394,22.704,854.581,818.366
3,30,10,7,457,17.6,6.9,456.816,25.45,"1,199.309","1,152.873"
3,30,11,177,385,17.9,7.5,567.387,27.519,"1,474.989","1,419.406"
3,30,12,203,453,18.3,8.2,672.579,29.305,"1,733.677","1,668.727"
3,30,13,79,419,17.8,8.6,505.648,25.841,"1,324.972","1,274.473"
3,30,14,175,369,17.2,8.9,534.378,25.317,"1,402.372","1,349.282"
3,30,15,152,276,16.7,9.3,393.05,22.391,"1,041.977","1,000.372"
3,30,16,103,139,16.3,8.6,193.711,18.853,515.144,487.675
3,30,17,24,38,16,7.9,43.664,15.842,115.729,96.875
3,30,18,0,0,15.6,7.2,0,15.6,0,0
3,30,19,0,0,15.4,6.2,0,15.4,0,0
3,30,20,0,0,15.2,5.1,0,15.2,0,0
3,30,21,0,0,15,4.1,0,15,0,0
3,30,22,0,0,14.8,4.1,0,14.8,0,0
3,30,23,0,0,14.6,4.1,0,14.6,0,0
3,31,0,0,0,14.4,4.1,0,14.4,0,0
3,31,1,0,0,14.4,4.1,0,14.4,0,0
3,31,2,0,0,14.4,4.1,0,14.4,0,0
3,31,3,0,0,14.4,4.1,0,14.4,0,0
3,31,4,0,0,14,3.8,0,14,0,0
3,31,5,8,5,13.7,3.4,4.891,11.848,13.663,0
3,31,6,322,44,13.3,3.1,62.947,13.026,131.24,112.085
3,31,7,645,75,14.6,2.9,282.007,20.773,668.734,637.47
3,31,8,654,143,15.9,2.8,505.346,29.187,"1,266.484","1,217.898"
3,31,9,763,147,17.2,2.6,718.989,37.488,"1,767.535","1,701.302"
3,31,10,830,126,17.8,4.5,863.609,38.535,"2,124.308","2,043.771"
3,31,11,852,135,18.3,6.3,964.231,37.556,"2,386.594","2,294.619"
3,31,12,912,134,18.9,8.2,"1,039.606",36.614,"2,585.613","2,484.437"
3,31,13,898,128,18.7,7.9,979.403,35.904,"2,443.38","2,348.826"
3,31,14,848,115,18.5,7.5,832.799,33.598,"2,095.729","2,016.392"
